city,hotel_name,hotel_url,hotel_GPS,hotel_score,hotel_description,feels_like,humidity,wind_speed,precipitation,clouds,city_id,main_weather,main_weather_scores,clouds_scores,precipitation_scores,windspeed_scores,final_score,lon,lat
Dijon,Aparthotel Adagio Access Dijon République,https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=112063107_93775465_2_2_0&highlighted_blocks=112063107_93775465_2_2_0&matching_block_id=112063107_93775465_2_2_0&sr_pri_blocks=112063107_93775465_2_2_0__38400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.32552600,5.04948040",8.3,"Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le musée des Beaux-Arts est à 15 minutes à pied.

Climatisées, tous les hébergements disposent d'une pièce à vivre avec une télévision, d'un bureau et d'une salle de bains munie d'un sèche-cheveux. Leur cuisine entièrement équipée possède un micro-ondes, des plaques de cuisson et un réfrigérateur.

Vous pourrez préparer des repas faits maison dans le studio ou l'appartement. Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet de l'établissement, tandis que les enfants de 4 à 11 ans profiteront de tarifs réduits. Vous trouverez des épiceries et des restaurants à quelques minutes à pied.

Classé bâtiment respectueux de l'environnement en raison de son toit photovoltaïque, l'appart'hôtel est facilement accessible en transports en commun. Le tramway et le bus L3 assurent un accès direct à la gare de Dijon, qui est à 500 mètres du parc des expositions de Dijon Congrexpo. Vous pourrez utiliser le parking privé sur place, moyennant des frais supplémentaires.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Résidence République,https://www.booking.com/hotel/fr/residence-republique-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=1099950403_382854985_2_0_0&highlighted_blocks=1099950403_382854985_2_0_0&matching_block_id=1099950403_382854985_2_0_0&sr_pri_blocks=1099950403_382854985_2_0_0__28260&from=searchresults#hotelTmpl,"47.33568000,5.04163500",8.1,"The recently renovated Résidence République is situated in Dijon, near Dijon Congrexpo and Saint-Philibert Church. This 1-star holiday home offers a 24-hour front desk, a housekeeping service and free WiFi. The property is non-smoking and is located 2.3 km from Dijon Train Station.

This air-conditioned holiday home comes with a seating area, a fully equipped kitchen with a microwave, and a satellite flat-screen TV. The unit at the property features a walk-in shower and a dressing room. The holiday home offers bed linen, towels and laundry service.

There is a coffee shop on-site.

Foch-Gare Tramway Station is 2.4 km from the holiday home, while Zénith de Dijon is 4 km from the property. The nearest airport is Dole-Jura Airport, 52 km from Résidence République.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,ASSAS 7 - HYPERCENTRE HISTORIQUE DE DIJON,https://www.booking.com/hotel/fr/assas-7-hypercentre-historique-de-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=682084801_278129583_0_0_0&highlighted_blocks=682084801_278129583_0_0_0&matching_block_id=682084801_278129583_0_0_0&sr_pri_blocks=682084801_278129583_0_0_0__22345&from=searchresults#hotelTmpl,"47.32426262,5.04382829",6.6,"L'ASSAS 7 - HYPERCENTRE HISTORIQUE DE DIJON est situé dans la vieille ville de Dijon, à 1,1 km du parc des expositions Dijon Congrexpo, à 1,4 km de la gare et à 1,3 km de la station de tramway Foch-Gare. Vous séjournerez à moins de 1 km de l'église Saint-Philibert, à 3,6 km de la station de tramway CHU-Hopitaux et à 3,9 km de la station de tramway Universite. La station de tramway Chenove Centre est à 5,7 km et celle de Quetigny Centre à 7 km.

Cet appartement comprend une chambre, une cuisine entièrement équipée et une salle de bains. Il dispose également d'une télévision à écran plat.

Vous séjournerez à 4,5 km du Zénith de Dijon et à 5,6 km du lac Kir. L'aéroport de Dole-Jura, le plus proche, est implanté à 50 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Cosy au pied de la gare de Dijon,https://www.booking.com/hotel/fr/cosy-au-pied-de-la-gare-de-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=1240733301_395990609_2_0_0&highlighted_blocks=1240733301_395990609_2_0_0&matching_block_id=1240733301_395990609_2_0_0&sr_pri_blocks=1240733301_395990609_2_0_0__38155&from=searchresults#hotelTmpl,"47.32533250,5.02660230",8.0,"Situated 400 metres from Foch-Gare Tramway Station, less than 1 km from Saint-Philibert Church and 2.5 km from Dijon Congrexpo, Cosy au pied de la gare de Dijon features accommodation located in Dijon. The property is around 4.2 km from Lake Kir, 5 km from CHU - Hopitaux Tramway Station and 5.2 km from Chenove Centre Tramway Station. Free WiFi is available throughout the property and Dijon Train Station is 500 metres away.

The apartment features 1 bedroom, a flat-screen TV with streaming services and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a toaster and a fridge. The air-conditioned unit at the property features a shower and a dressing room. The accommodation is non-smoking.

Universite Tramway Station is 5.3 km from the apartment, while Zénith de Dijon is 5.6 km from the property. The nearest airport is Dijon Bourgogne Airport, 8 km from Cosy au pied de la gare de Dijon.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,LE COCON - HyperCentre - Moderne & Confortable - RENT IMMO,https://www.booking.com/hotel/fr/cocon-xxxlll.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=1196784001_393631900_2_0_0&highlighted_blocks=1196784001_393631900_2_0_0&matching_block_id=1196784001_393631900_2_0_0&sr_pri_blocks=1196784001_393631900_2_0_0__30958&from=searchresults#hotelTmpl,"47.32749820,5.03853950",7.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement  ! Connectez-vous pour économiser.

Situé à Dijon, à proximité de la gare, de la station de tramway Foch-Gare et du parc des expositions Dijon Congrexpo, l'établissement LE COCON - HyperCentre - Moderne & Confortable - RENT IMMO propose une connexion Wi-Fi gratuite. L'établissement se trouve à environ 4 km de la station de tramway CHU-Hopitaux, à 4,3 km de la station de tramway Universite et à 4,5 km du Zénith de Dijon. Cet établissement non-fumeurs se trouve à moins de 1 km de l'église Saint-Philibert.

Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 5,2 km du lac Kir et à 5,4 km de la station de tramway Chenove Centre. L'aéroport le plus proche, celui de Dole-Jura, est situé à 52 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Studio tout confort cité de la gastronomie (2),https://www.booking.com/hotel/fr/studio-tout-confort-cite-de-la-gastronomie-2.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=1135218501_386172415_2_0_0&highlighted_blocks=1135218501_386172415_2_0_0&matching_block_id=1135218501_386172415_2_0_0&sr_pri_blocks=1135218501_386172415_2_0_0__23073&from=searchresults#hotelTmpl,"47.31599840,5.02753440",8.8,"Le Studio tout confort cité de la gastronomie (2) est situé à Dijon, à 1,2 km de la station de tramway Foch-Gare, à 3,4 km du parc des expositions Dijon Congrexpo et à 3,7 km de la station de tramway Chenove Centre. Il est situé à 1,3 km de la gare de Dijon et dispose d'un ascenseur. Cet établissement non-fumeurs se trouve à 1 km de l'église Saint-Philibert.

Doté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat, d'un lave-linge ainsi que d'une cuisine entièrement équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Il offre une vue sur le jardin.

Vous séjournerez à 4,3 km de la station de tramway Universite et à 4,9 km du lac Kir. L'aéroport le plus proche, celui de Dole-Jura, est situé à 50 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Appartement dans le centre historique de Dijon,https://www.booking.com/hotel/fr/appartement-dans-le-centre-historique-de-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=465d5b7e563403d4&srepoch=1721221246&all_sr_blocks=1236278201_395561656_2_0_0&highlighted_blocks=1236278201_395561656_2_0_0&matching_block_id=1236278201_395561656_2_0_0&sr_pri_blocks=1236278201_395561656_2_0_0__32676&from=searchresults#hotelTmpl,"47.32004610,5.03921360",,"Appartement dans le centre historique de Dijon is situated in the Old Town district of Dijon, 1.1 km from Dijon Train Station, less than 1 km from Foch-Gare Tramway Station and 1.7 km from Dijon Congrexpo. The property is set 3.8 km from Universite Tramway Station, 4.1 km from Chenove Centre Tramway Station and 4.5 km from CHU - Hopitaux Tramway Station. Free WiFi is available throughout the property and Saint-Philibert Church is 400 metres away.

This apartment has 1 bedroom, a kitchenette with a microwave and a toaster, a TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

Lake Kir is 5.7 km from the apartment, while Zénith de Dijon is 6.2 km from the property. The nearest airport is Dijon Bourgogne Airport, 6 km from Appartement dans le centre historique de Dijon.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Residhome Dijon Cité Des Vignes,https://www.booking.com/hotel/fr/residhome-dijon-cite-des-vignes.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=860323401_354571560_0_2_0&highlighted_blocks=860323401_354571560_0_2_0&matching_block_id=860323401_354571560_0_2_0&sr_pri_blocks=860323401_354571560_0_2_0__40710&from=searchresults#hotelTmpl,"47.31825100,5.02812300",8.6,"Le Residhome Dijon Cité Des Vignes est situé à Dijon, à moins de 1 km de la gare, à 10 minutes à pied de la station de tramway Foch-Gare et à 3,1 km du parc des expositions Dijon Congrexpo. Il est situé à moins de 1 km de l'église Saint-Philibert et dispose d'une réception ouverte 24h/24. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement.

Tous les logements comprennent la climatisation, une salle de bains privative ainsi qu'une kitchenette bien équipée avec un lave-vaisselle, un micro-ondes, un réfrigérateur et des plaques de cuisson. Des ustensiles de cuisine et une bouilloire sont également fournis. Les logements disposent de linge de lit et de serviettes.

Chaque matin, l'appart'hôtel sert un petit-déjeuner buffet et continental composé de viennoiseries fraîches, de fruits et de fromage.

Le Residhome Dijon Cité Des Vignes se trouve à 3,8 km de la station de tramway Chenove Centre et à 4,2 km de la station Universite. L'aéroport de Dole-Jura, le plus proche, est implanté à 50 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Le Mirande Studio indépendant dans maison,https://www.booking.com/hotel/fr/le-mirande-studio-independant-dans-maison.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=1225101201_395174369_2_0_0&highlighted_blocks=1225101201_395174369_2_0_0&matching_block_id=1225101201_395174369_2_0_0&sr_pri_blocks=1225101201_395174369_2_0_0__26355&from=searchresults#hotelTmpl,"47.31904240,5.05486390",6.0,"Le Mirande Studio indépendant dans maison est situé à Dijon, à 1,9 km de la station de tramway Universite, à 1,8 km de l'église Saint-Philibert et à 3,2 km de la gare. Il se trouve à 1,3 km de la station de tramway CHU-Hopitaux et propose une bagagerie. Cet établissement non-fumeurs se trouve à 1,4 km du parc des expositions Dijon Congrexpo.

Doté d'une connexion Wi-Fi gratuite, cet appartement d'une chambre dispose d'une télévision à écran plat et d'une kitchenette avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à 3,3 km de la station de tramway Foch-Gare et à 4,4 km de celle de Quetigny Centre. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 6 km.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,ASSAS 7 - HYPERCENTRE HISTORIQUE DE DIJON,https://www.booking.com/hotel/fr/assas-7-hypercentre-historique-de-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=682084801_278129583_0_0_0&highlighted_blocks=682084801_278129583_0_0_0&matching_block_id=682084801_278129583_0_0_0&sr_pri_blocks=682084801_278129583_0_0_0__22345&from=searchresults#hotelTmpl,"47.32426262,5.04382829",6.6,"L'ASSAS 7 - HYPERCENTRE HISTORIQUE DE DIJON est situé dans la vieille ville de Dijon, à 1,1 km du parc des expositions Dijon Congrexpo, à 1,4 km de la gare et à 1,3 km de la station de tramway Foch-Gare. Vous séjournerez à moins de 1 km de l'église Saint-Philibert, à 3,6 km de la station de tramway CHU-Hopitaux et à 3,9 km de la station de tramway Universite. La station de tramway Chenove Centre est à 5,7 km et celle de Quetigny Centre à 7 km.

Cet appartement comprend une chambre, une cuisine entièrement équipée et une salle de bains. Il dispose également d'une télévision à écran plat.

Vous séjournerez à 4,5 km du Zénith de Dijon et à 5,6 km du lac Kir. L'aéroport de Dole-Jura, le plus proche, est implanté à 50 km.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Aparthotel Adagio Access Dijon République,https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=112063107_93775465_2_2_0&highlighted_blocks=112063107_93775465_2_2_0&matching_block_id=112063107_93775465_2_2_0&sr_pri_blocks=112063107_93775465_2_2_0__38400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"47.32552600,5.04948040",8.3,"Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le musée des Beaux-Arts est à 15 minutes à pied.

Climatisées, tous les hébergements disposent d'une pièce à vivre avec une télévision, d'un bureau et d'une salle de bains munie d'un sèche-cheveux. Leur cuisine entièrement équipée possède un micro-ondes, des plaques de cuisson et un réfrigérateur.

Vous pourrez préparer des repas faits maison dans le studio ou l'appartement. Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet de l'établissement, tandis que les enfants de 4 à 11 ans profiteront de tarifs réduits. Vous trouverez des épiceries et des restaurants à quelques minutes à pied.

Classé bâtiment respectueux de l'environnement en raison de son toit photovoltaïque, l'appart'hôtel est facilement accessible en transports en commun. Le tramway et le bus L3 assurent un accès direct à la gare de Dijon, qui est à 500 mètres du parc des expositions de Dijon Congrexpo. Vous pourrez utiliser le parking privé sur place, moyennant des frais supplémentaires.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Résidence République,https://www.booking.com/hotel/fr/residence-republique-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=1099950403_382854985_2_0_0&highlighted_blocks=1099950403_382854985_2_0_0&matching_block_id=1099950403_382854985_2_0_0&sr_pri_blocks=1099950403_382854985_2_0_0__28260&from=searchresults#hotelTmpl,"47.33568000,5.04163500",8.1,"The recently renovated Résidence République is situated in Dijon, near Dijon Congrexpo and Saint-Philibert Church. This 1-star holiday home offers a 24-hour front desk, a housekeeping service and free WiFi. The property is non-smoking and is located 2.3 km from Dijon Train Station.

This air-conditioned holiday home comes with a seating area, a fully equipped kitchen with a microwave, and a satellite flat-screen TV. The unit at the property features a walk-in shower and a dressing room. The holiday home offers bed linen, towels and laundry service.

There is a coffee shop on-site.

Foch-Gare Tramway Station is 2.4 km from the holiday home, while Zénith de Dijon is 4 km from the property. The nearest airport is Dole-Jura Airport, 52 km from Résidence République.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
Dijon,Appartement dans le centre historique de Dijon,https://www.booking.com/hotel/fr/appartement-dans-le-centre-historique-de-dijon.fr.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBApgBDbgBGMgBEdgBAegBAfgBA4gCAagCBLgCrcXetAbAAgHSAiRlYzAzNzU3Yy02NThkLTQ4NmMtODc3ZS00YzhlNjg4Yzc1YzbYAgXgAgE&sid=cba41a1ac4daf1280fa535fc1f4ebac5&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-25&dest_id=-1423981&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=34f75b7c5dd40259&srepoch=1721221243&all_sr_blocks=1236278201_395561656_2_0_0&highlighted_blocks=1236278201_395561656_2_0_0&matching_block_id=1236278201_395561656_2_0_0&sr_pri_blocks=1236278201_395561656_2_0_0__32676&from=searchresults#hotelTmpl,"47.32004610,5.03921360",,"Appartement dans le centre historique de Dijon is situated in the Old Town district of Dijon, 1.1 km from Dijon Train Station, less than 1 km from Foch-Gare Tramway Station and 1.7 km from Dijon Congrexpo. The property is set 3.8 km from Universite Tramway Station, 4.1 km from Chenove Centre Tramway Station and 4.5 km from CHU - Hopitaux Tramway Station. Free WiFi is available throughout the property and Saint-Philibert Church is 400 metres away.

This apartment has 1 bedroom, a kitchenette with a microwave and a toaster, a TV, a seating area and 1 bathroom fitted with a shower. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

Lake Kir is 5.7 km from the apartment, while Zénith de Dijon is 6.2 km from the property. The nearest airport is Dijon Bourgogne Airport, 6 km from Appartement dans le centre historique de Dijon.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",92.6775,415.875,1954.4,0.46975,65.25,17.0,light rain,40,1470,5,5,3972.9525,5.0414701,47.3215806
