,city,latitude,longitude,timepoint,main_weather,feels_like,humidity,wind_speed,precipitation,clouds,city_id
1125,Carcassonne,43.2130358,2.3491069,1720753200,light rain,20.39,95,2.59,2.12,97,12
1126,Carcassonne,43.2130358,2.3491069,1720764000,light rain,20.36,94,4.48,1.35,99,12
1127,Carcassonne,43.2130358,2.3491069,1720774800,light rain,20.43,90,4.59,0.19,100,12
1128,Carcassonne,43.2130358,2.3491069,1720785600,light rain,19.75,90,6.25,0.34,100,12
1129,Carcassonne,43.2130358,2.3491069,1720796400,light rain,20.35,82,6.6,0.1,99,12
1130,Carcassonne,43.2130358,2.3491069,1720807200,light rain,20.99,75,7.51,0.21,87,12
1131,Carcassonne,43.2130358,2.3491069,1720818000,light rain,18.61,74,5.46,0.1,100,12
1132,Carcassonne,43.2130358,2.3491069,1720828800,broken clouds,16.18,81,6.03,0.0,78,12
1133,Carcassonne,43.2130358,2.3491069,1720839600,broken clouds,13.5,89,4.09,0.0,69,12
1134,Carcassonne,43.2130358,2.3491069,1720850400,broken clouds,14.22,80,3.53,0.0,83,12
1135,Carcassonne,43.2130358,2.3491069,1720861200,overcast clouds,19.71,50,3.98,0.0,93,12
1136,Carcassonne,43.2130358,2.3491069,1720872000,broken clouds,25.21,32,3.26,0.0,51,12
1137,Carcassonne,43.2130358,2.3491069,1720882800,overcast clouds,27.25,28,2.78,0.0,100,12
1138,Carcassonne,43.2130358,2.3491069,1720893600,overcast clouds,24.95,37,2.9,0.0,100,12
1139,Carcassonne,43.2130358,2.3491069,1720904400,overcast clouds,19.3,56,0.38,0.0,100,12
1140,Carcassonne,43.2130358,2.3491069,1720915200,overcast clouds,18.25,61,1.44,0.0,93,12
1141,Carcassonne,43.2130358,2.3491069,1720926000,overcast clouds,18.3,66,3.51,0.0,100,12
1142,Carcassonne,43.2130358,2.3491069,1720936800,overcast clouds,19.65,62,5.01,0.0,99,12
1143,Carcassonne,43.2130358,2.3491069,1720947600,scattered clouds,25.25,61,6.69,0.0,44,12
1144,Carcassonne,43.2130358,2.3491069,1720958400,broken clouds,30.63,50,4.69,0.0,51,12
1145,Carcassonne,43.2130358,2.3491069,1720969200,few clouds,31.27,50,4.74,0.0,14,12
1146,Carcassonne,43.2130358,2.3491069,1720980000,clear sky,28.84,58,4.3,0.0,7,12
1147,Carcassonne,43.2130358,2.3491069,1720990800,clear sky,22.13,86,3.21,0.0,2,12
1148,Carcassonne,43.2130358,2.3491069,1721001600,clear sky,20.77,93,2.73,0.0,3,12
1149,Carcassonne,43.2130358,2.3491069,1721012400,few clouds,19.77,96,4.09,0.0,19,12
1150,Carcassonne,43.2130358,2.3491069,1721023200,scattered clouds,21.04,89,5.52,0.0,33,12
1151,Carcassonne,43.2130358,2.3491069,1721034000,overcast clouds,23.14,79,3.97,0.0,96,12
1152,Carcassonne,43.2130358,2.3491069,1721044800,broken clouds,29.5,54,2.9,0.0,79,12
1153,Carcassonne,43.2130358,2.3491069,1721055600,clear sky,32.55,37,5.75,0.0,6,12
1154,Carcassonne,43.2130358,2.3491069,1721066400,scattered clouds,26.56,58,6.59,0.0,37,12
1155,Carcassonne,43.2130358,2.3491069,1721077200,overcast clouds,23.28,73,5.37,0.0,96,12
1156,Carcassonne,43.2130358,2.3491069,1721088000,broken clouds,19.82,84,4.56,0.0,77,12
1157,Carcassonne,43.2130358,2.3491069,1721098800,few clouds,18.21,89,3.79,0.0,21,12
1158,Carcassonne,43.2130358,2.3491069,1721109600,few clouds,18.8,77,4.72,0.0,14,12
1159,Carcassonne,43.2130358,2.3491069,1721120400,clear sky,23.7,48,6.31,0.0,0,12
1160,Ariège,42.9927428,1.6124975,1720699200,clear sky,34.71,41,2.67,0.0,0,5
1161,Ariège,42.9927428,1.6124975,1720710000,clear sky,34.25,40,3.12,0.0,4,5
1162,Ariège,42.9927428,1.6124975,1720720800,light rain,30.73,65,1.22,0.35,25,5
1163,Ariège,42.9927428,1.6124975,1720731600,light rain,21.11,99,1.56,2.03,47,5
1164,Ariège,42.9927428,1.6124975,1720742400,light rain,20.64,100,1.6,1.92,72,5
1165,Ariège,42.9927428,1.6124975,1720753200,light rain,19.35,99,1.44,0.84,99,5
1166,Ariège,42.9927428,1.6124975,1720764000,light rain,18.63,99,1.83,0.89,100,5
1167,Ariège,42.9927428,1.6124975,1720774800,light rain,18.09,99,1.79,1.43,100,5
1168,Ariège,42.9927428,1.6124975,1720785600,light rain,16.83,97,1.96,0.88,100,5
1169,Ariège,42.9927428,1.6124975,1720796400,light rain,17.26,92,3.04,0.13,100,5
1170,Ariège,42.9927428,1.6124975,1720807200,light rain,17.15,85,3.02,0.17,100,5
1171,Ariège,42.9927428,1.6124975,1720818000,light rain,15.82,92,2.26,0.31,100,5
1172,Ariège,42.9927428,1.6124975,1720828800,light rain,14.1,95,1.76,0.23,100,5
1173,Ariège,42.9927428,1.6124975,1720839600,overcast clouds,12.3,98,0.9,0.0,98,5
1174,Ariège,42.9927428,1.6124975,1720850400,overcast clouds,12.7,95,0.4,0.0,98,5
1175,Ariège,42.9927428,1.6124975,1720861200,overcast clouds,17.18,69,1.47,0.0,97,5
1176,Ariège,42.9927428,1.6124975,1720872000,broken clouds,22.18,53,2.98,0.0,62,5
1177,Ariège,42.9927428,1.6124975,1720882800,overcast clouds,23.45,51,3.05,0.0,94,5
1178,Ariège,42.9927428,1.6124975,1720893600,overcast clouds,20.22,66,1.55,0.0,94,5
1179,Ariège,42.9927428,1.6124975,1720904400,broken clouds,16.07,78,1.48,0.0,81,5
1180,Ariège,42.9927428,1.6124975,1720915200,overcast clouds,16.15,76,1.37,0.0,88,5
1181,Ariège,42.9927428,1.6124975,1720926000,broken clouds,16.44,77,1.69,0.0,53,5
1182,Ariège,42.9927428,1.6124975,1720936800,broken clouds,19.55,72,1.5,0.0,56,5
1183,Ariège,42.9927428,1.6124975,1720947600,scattered clouds,27.15,48,1.97,0.0,39,5
1184,Ariège,42.9927428,1.6124975,1720958400,scattered clouds,28.74,45,3.3,0.0,30,5
1185,Ariège,42.9927428,1.6124975,1720969200,clear sky,28.83,46,2.68,0.0,8,5
1186,Ariège,42.9927428,1.6124975,1720980000,clear sky,25.74,68,1.58,0.0,5,5
1187,Ariège,42.9927428,1.6124975,1720990800,scattered clouds,20.23,87,1.7,0.0,35,5
1188,Ariège,42.9927428,1.6124975,1721001600,scattered clouds,18.99,80,2.07,0.0,35,5
1189,Ariège,42.9927428,1.6124975,1721012400,clear sky,18.17,67,2.27,0.0,0,5
1190,Ariège,42.9927428,1.6124975,1721023200,clear sky,20.13,66,2.01,0.0,0,5
1191,Ariège,42.9927428,1.6124975,1721034000,clear sky,24.86,54,2.35,0.0,0,5
1192,Ariège,42.9927428,1.6124975,1721044800,clear sky,28.79,46,3.24,0.0,4,5
1193,Ariège,42.9927428,1.6124975,1721055600,light rain,24.89,67,3.18,0.55,57,5
1194,Ariège,42.9927428,1.6124975,1721066400,light rain,20.58,86,1.91,0.24,79,5
1195,Ariège,42.9927428,1.6124975,1721077200,light rain,19.03,93,1.23,0.22,100,5
1196,Ariège,42.9927428,1.6124975,1721088000,overcast clouds,18.39,91,1.49,0.0,100,5
1197,Ariège,42.9927428,1.6124975,1721098800,overcast clouds,16.51,94,1.14,0.0,90,5
1198,Ariège,42.9927428,1.6124975,1721109600,overcast clouds,16.89,91,1.32,0.0,86,5
1199,Ariège,42.9927428,1.6124975,1721120400,overcast clouds,19.93,70,2.1,0.0,92,5
1200,Toulouse,43.6044622,1.4442469,1720699200,clear sky,31.79,45,2.81,0.0,0,33
1201,Toulouse,43.6044622,1.4442469,1720710000,clear sky,32.73,43,3.42,0.0,1,33
1202,Toulouse,43.6044622,1.4442469,1720720800,scattered clouds,31.27,59,7.39,0.0,25,33
1203,Toulouse,43.6044622,1.4442469,1720731600,moderate rain,19.84,92,1.07,7.56,69,33
1204,Toulouse,43.6044622,1.4442469,1720742400,light rain,20.86,97,3.03,2.9,84,33
1205,Toulouse,43.6044622,1.4442469,1720753200,light rain,20.09,96,3.7,1.57,100,33
1206,Toulouse,43.6044622,1.4442469,1720764000,light rain,19.43,96,3.31,1.31,100,33
1207,Toulouse,43.6044622,1.4442469,1720774800,light rain,19.53,93,4.27,1.34,100,33
1208,Toulouse,43.6044622,1.4442469,1720785600,light rain,18.95,91,3.69,0.3,100,33
1209,Toulouse,43.6044622,1.4442469,1720796400,light rain,20.67,79,5.25,1.18,94,33
1210,Toulouse,43.6044622,1.4442469,1720807200,light rain,20.1,72,5.19,0.33,90,33
1211,Toulouse,43.6044622,1.4442469,1720818000,light rain,16.69,85,2.62,0.13,68,33
1212,Toulouse,43.6044622,1.4442469,1720828800,broken clouds,14.18,83,2.56,0.0,76,33
1213,Toulouse,43.6044622,1.4442469,1720839600,overcast clouds,12.31,85,2.6,0.0,86,33
1214,Toulouse,43.6044622,1.4442469,1720850400,broken clouds,13.28,81,0.99,0.0,75,33
1215,Toulouse,43.6044622,1.4442469,1720861200,scattered clouds,17.46,59,1.62,0.0,50,33
1216,Toulouse,43.6044622,1.4442469,1720872000,broken clouds,20.85,45,2.64,0.0,71,33
1217,Toulouse,43.6044622,1.4442469,1720882800,overcast clouds,22.66,42,2.28,0.0,100,33
1218,Toulouse,43.6044622,1.4442469,1720893600,overcast clouds,21.51,56,1.84,0.0,100,33
1219,Toulouse,43.6044622,1.4442469,1720904400,broken clouds,17.45,69,1.38,0.0,69,33
1220,Toulouse,43.6044622,1.4442469,1720915200,broken clouds,16.61,72,1.46,0.0,71,33
1221,Toulouse,43.6044622,1.4442469,1720926000,overcast clouds,15.66,70,1.87,0.0,97,33
1222,Toulouse,43.6044622,1.4442469,1720936800,overcast clouds,17.82,70,2.62,0.0,89,33
1223,Toulouse,43.6044622,1.4442469,1720947600,scattered clouds,24.42,60,4.37,0.0,48,33
1224,Toulouse,43.6044622,1.4442469,1720958400,scattered clouds,29.72,49,0.74,0.0,33,33
1225,Toulouse,43.6044622,1.4442469,1720969200,clear sky,31.39,46,1.26,0.0,0,33
1226,Toulouse,43.6044622,1.4442469,1720980000,few clouds,28.57,63,3.9,0.0,12,33
1227,Toulouse,43.6044622,1.4442469,1720990800,light rain,23.1,78,0.89,0.64,46,33
1228,Toulouse,43.6044622,1.4442469,1721001600,broken clouds,21.5,86,2.58,0.0,71,33
1229,Toulouse,43.6044622,1.4442469,1721012400,few clouds,20.31,90,3.79,0.0,17,33
1230,Toulouse,43.6044622,1.4442469,1721023200,few clouds,21.24,88,4.46,0.0,11,33
1231,Toulouse,43.6044622,1.4442469,1721034000,broken clouds,23.48,79,2.19,0.0,72,33
1232,Toulouse,43.6044622,1.4442469,1721044800,broken clouds,29.16,58,2.55,0.0,76,33
1233,Toulouse,43.6044622,1.4442469,1721055600,scattered clouds,28.79,52,5.42,0.0,47,33
1234,Toulouse,43.6044622,1.4442469,1721066400,light rain,24.48,65,5.23,0.19,62,33
1235,Toulouse,43.6044622,1.4442469,1721077200,overcast clouds,21.33,79,3.52,0.0,98,33
1236,Toulouse,43.6044622,1.4442469,1721088000,overcast clouds,18.58,81,2.88,0.0,85,33
1237,Toulouse,43.6044622,1.4442469,1721098800,scattered clouds,18.13,77,2.89,0.0,49,33
1238,Toulouse,43.6044622,1.4442469,1721109600,broken clouds,18.02,75,3.03,0.0,58,33
1239,Toulouse,43.6044622,1.4442469,1721120400,scattered clouds,21.27,61,3.24,0.0,26,33
1240,Montauban,44.0175835,1.3549991,1720699200,scattered clouds,34.44,56,1.45,0.0,38,26
1241,Montauban,44.0175835,1.3549991,1720710000,scattered clouds,33.87,57,3.89,0.0,29,26
1242,Montauban,44.0175835,1.3549991,1720720800,moderate rain,26.45,79,13.67,7.76,33,26
1243,Montauban,44.0175835,1.3549991,1720731600,heavy intensity rain,19.25,94,2.94,13.78,67,26
1244,Montauban,44.0175835,1.3549991,1720742400,light rain,20.54,97,1.93,2.29,83,26
1245,Montauban,44.0175835,1.3549991,1720753200,light rain,19.61,95,3.32,1.4,100,26
1246,Montauban,44.0175835,1.3549991,1720764000,light rain,19.51,95,1.97,0.38,100,26
1247,Montauban,44.0175835,1.3549991,1720774800,light rain,20.02,91,3.39,1.33,100,26
1248,Montauban,44.0175835,1.3549991,1720785600,light rain,21.52,81,4.71,1.57,100,26
1249,Montauban,44.0175835,1.3549991,1720796400,light rain,22.58,68,8.25,1.79,52,26
1250,Montauban,44.0175835,1.3549991,1720807200,light rain,19.57,74,5.31,0.11,59,26
1251,Montauban,44.0175835,1.3549991,1720818000,clear sky,15.22,84,3.08,0.0,10,26
1252,Montauban,44.0175835,1.3549991,1720828800,scattered clouds,12.8,86,2.21,0.0,36,26
1253,Montauban,44.0175835,1.3549991,1720839600,broken clouds,11.91,86,1.92,0.0,70,26
1254,Montauban,44.0175835,1.3549991,1720850400,broken clouds,12.83,83,1.41,0.0,63,26
1255,Montauban,44.0175835,1.3549991,1720861200,broken clouds,16.77,68,1.45,0.0,72,26
1256,Montauban,44.0175835,1.3549991,1720872000,overcast clouds,19.93,57,1.98,0.0,86,26
1257,Montauban,44.0175835,1.3549991,1720882800,overcast clouds,22.13,52,1.75,0.0,96,26
1258,Montauban,44.0175835,1.3549991,1720893600,overcast clouds,21.87,64,1.3,0.0,98,26
1259,Montauban,44.0175835,1.3549991,1720904400,broken clouds,16.56,75,2.25,0.0,72,26
1260,Montauban,44.0175835,1.3549991,1720915200,broken clouds,15.22,74,1.9,0.0,68,26
1261,Montauban,44.0175835,1.3549991,1720926000,overcast clouds,15.0,74,1.61,0.0,100,26
1262,Montauban,44.0175835,1.3549991,1720936800,overcast clouds,17.39,70,1.61,0.0,91,26
1263,Montauban,44.0175835,1.3549991,1720947600,scattered clouds,23.16,54,0.23,0.0,26,26
1264,Montauban,44.0175835,1.3549991,1720958400,few clouds,26.25,56,2.3,0.0,17,26
1265,Montauban,44.0175835,1.3549991,1720969200,clear sky,28.93,56,2.55,0.0,6,26
1266,Montauban,44.0175835,1.3549991,1720980000,few clouds,28.58,68,1.94,0.0,16,26
1267,Montauban,44.0175835,1.3549991,1720990800,overcast clouds,22.37,77,1.14,0.0,87,26
1268,Montauban,44.0175835,1.3549991,1721001600,overcast clouds,21.32,82,1.94,0.0,94,26
1269,Montauban,44.0175835,1.3549991,1721012400,scattered clouds,19.71,91,2.15,0.0,41,26
1270,Montauban,44.0175835,1.3549991,1721023200,light rain,21.04,87,0.36,0.24,35,26
1271,Montauban,44.0175835,1.3549991,1721034000,light rain,23.68,82,2.0,0.55,49,26
1272,Montauban,44.0175835,1.3549991,1721044800,broken clouds,26.05,72,2.98,0.0,72,26
1273,Montauban,44.0175835,1.3549991,1721055600,light rain,26.6,63,5.1,0.31,81,26
1274,Montauban,44.0175835,1.3549991,1721066400,light rain,23.8,71,4.67,0.4,73,26
1275,Montauban,44.0175835,1.3549991,1721077200,light rain,19.32,80,2.46,0.21,57,26
1276,Montauban,44.0175835,1.3549991,1721088000,broken clouds,17.04,87,2.54,0.0,59,26
1277,Montauban,44.0175835,1.3549991,1721098800,overcast clouds,17.15,82,2.89,0.0,94,26
1278,Montauban,44.0175835,1.3549991,1721109600,broken clouds,16.12,86,2.6,0.0,72,26
1279,Montauban,44.0175835,1.3549991,1721120400,clear sky,20.75,71,3.31,0.0,2,26
1280,Biarritz,43.471143749999996,-1.552726590666314,1720699200,light rain,24.53,78,2.55,0.59,66,10
1281,Biarritz,43.471143749999996,-1.552726590666314,1720710000,light rain,23.68,84,3.19,1.42,66,10
1282,Biarritz,43.471143749999996,-1.552726590666314,1720720800,light rain,23.14,85,3.53,0.26,70,10
1283,Biarritz,43.471143749999996,-1.552726590666314,1720731600,light rain,21.3,93,2.29,0.1,99,10
1284,Biarritz,43.471143749999996,-1.552726590666314,1720742400,light rain,20.82,92,2.68,0.17,90,10
1285,Biarritz,43.471143749999996,-1.552726590666314,1720753200,light rain,20.07,93,7.17,0.9,98,10
1286,Biarritz,43.471143749999996,-1.552726590666314,1720764000,light rain,19.49,90,7.11,1.18,99,10
1287,Biarritz,43.471143749999996,-1.552726590666314,1720774800,light rain,19.56,88,6.86,2.34,85,10
1288,Biarritz,43.471143749999996,-1.552726590666314,1720785600,light rain,19.83,80,6.29,1.9,65,10
1289,Biarritz,43.471143749999996,-1.552726590666314,1720796400,light rain,19.44,73,4.94,0.62,61,10
1290,Biarritz,43.471143749999996,-1.552726590666314,1720807200,light rain,18.59,68,3.76,0.36,74,10
1291,Biarritz,43.471143749999996,-1.552726590666314,1720818000,overcast clouds,17.54,67,2.63,0.0,97,10
1292,Biarritz,43.471143749999996,-1.552726590666314,1720828800,overcast clouds,16.02,70,0.98,0.0,99,10
1293,Biarritz,43.471143749999996,-1.552726590666314,1720839600,overcast clouds,14.52,78,1.85,0.0,100,10
1294,Biarritz,43.471143749999996,-1.552726590666314,1720850400,overcast clouds,14.81,81,1.85,0.0,100,10
1295,Biarritz,43.471143749999996,-1.552726590666314,1720861200,overcast clouds,17.8,67,2.85,0.0,94,10
1296,Biarritz,43.471143749999996,-1.552726590666314,1720872000,overcast clouds,20.67,57,3.88,0.0,93,10
1297,Biarritz,43.471143749999996,-1.552726590666314,1720882800,overcast clouds,21.93,62,4.38,0.0,100,10
1298,Biarritz,43.471143749999996,-1.552726590666314,1720893600,overcast clouds,21.36,69,3.15,0.0,99,10
1299,Biarritz,43.471143749999996,-1.552726590666314,1720904400,broken clouds,18.41,81,3.58,0.0,65,10
1300,Biarritz,43.471143749999996,-1.552726590666314,1720915200,broken clouds,17.52,81,2.81,0.0,83,10
1301,Biarritz,43.471143749999996,-1.552726590666314,1720926000,overcast clouds,17.14,83,1.65,0.0,95,10
1302,Biarritz,43.471143749999996,-1.552726590666314,1720936800,broken clouds,18.18,82,1.11,0.0,58,10
1303,Biarritz,43.471143749999996,-1.552726590666314,1720947600,scattered clouds,21.04,79,5.61,0.0,25,10
1304,Biarritz,43.471143749999996,-1.552726590666314,1720958400,scattered clouds,22.05,75,4.74,0.0,33,10
1305,Biarritz,43.471143749999996,-1.552726590666314,1720969200,broken clouds,21.59,73,1.86,0.0,80,10
1306,Biarritz,43.471143749999996,-1.552726590666314,1720980000,overcast clouds,20.71,76,1.61,0.0,91,10
1307,Biarritz,43.471143749999996,-1.552726590666314,1720990800,overcast clouds,19.41,81,0.61,0.0,97,10
1308,Biarritz,43.471143749999996,-1.552726590666314,1721001600,overcast clouds,18.56,82,1.09,0.0,98,10
1309,Biarritz,43.471143749999996,-1.552726590666314,1721012400,light rain,18.54,84,1.92,0.27,99,10
1310,Biarritz,43.471143749999996,-1.552726590666314,1721023200,light rain,19.21,87,2.31,0.11,97,10
1311,Biarritz,43.471143749999996,-1.552726590666314,1721034000,broken clouds,21.44,77,4.04,0.0,67,10
1312,Biarritz,43.471143749999996,-1.552726590666314,1721044800,broken clouds,21.68,77,4.96,0.0,68,10
1313,Biarritz,43.471143749999996,-1.552726590666314,1721055600,broken clouds,21.72,71,4.31,0.0,69,10
1314,Biarritz,43.471143749999996,-1.552726590666314,1721066400,broken clouds,20.81,70,2.59,0.0,53,10
1315,Biarritz,43.471143749999996,-1.552726590666314,1721077200,clear sky,18.27,79,0.93,0.0,3,10
1316,Biarritz,43.471143749999996,-1.552726590666314,1721088000,clear sky,17.21,84,1.7,0.0,2,10
1317,Biarritz,43.471143749999996,-1.552726590666314,1721098800,clear sky,16.51,87,2.24,0.0,0,10
1318,Biarritz,43.471143749999996,-1.552726590666314,1721109600,clear sky,17.49,85,2.29,0.0,2,10
1319,Biarritz,43.471143749999996,-1.552726590666314,1721120400,light rain,19.5,79,1.65,0.18,85,10
1320,Bayonne,43.4945144,-1.4736657,1720699200,light rain,24.91,78,2.6,0.64,83,8
1321,Bayonne,43.4945144,-1.4736657,1720710000,light rain,24.09,84,3.56,1.43,80,8
1322,Bayonne,43.4945144,-1.4736657,1720720800,light rain,23.26,86,3.75,0.27,78,8
1323,Bayonne,43.4945144,-1.4736657,1720731600,overcast clouds,20.92,95,2.07,0.0,99,8
1324,Bayonne,43.4945144,-1.4736657,1720742400,light rain,20.3,94,2.23,0.12,86,8
1325,Bayonne,43.4945144,-1.4736657,1720753200,light rain,19.92,93,5.98,0.7,99,8
1326,Bayonne,43.4945144,-1.4736657,1720764000,light rain,19.19,91,6.39,1.07,98,8
1327,Bayonne,43.4945144,-1.4736657,1720774800,light rain,19.58,90,6.41,1.97,74,8
1328,Bayonne,43.4945144,-1.4736657,1720785600,light rain,20.15,79,6.09,1.97,57,8
1329,Bayonne,43.4945144,-1.4736657,1720796400,light rain,19.77,70,5.04,0.55,59,8
1330,Bayonne,43.4945144,-1.4736657,1720807200,light rain,18.61,68,3.62,0.27,66,8
1331,Bayonne,43.4945144,-1.4736657,1720818000,overcast clouds,16.91,68,2.31,0.0,89,8
1332,Bayonne,43.4945144,-1.4736657,1720828800,overcast clouds,15.12,73,0.52,0.0,94,8
1333,Bayonne,43.4945144,-1.4736657,1720839600,overcast clouds,13.4,83,1.84,0.0,100,8
1334,Bayonne,43.4945144,-1.4736657,1720850400,overcast clouds,14.42,81,1.7,0.0,100,8
1335,Bayonne,43.4945144,-1.4736657,1720861200,overcast clouds,18.01,66,2.76,0.0,98,8
1336,Bayonne,43.4945144,-1.4736657,1720872000,overcast clouds,20.95,56,3.54,0.0,94,8
1337,Bayonne,43.4945144,-1.4736657,1720882800,overcast clouds,22.08,60,3.77,0.0,100,8
1338,Bayonne,43.4945144,-1.4736657,1720893600,overcast clouds,21.62,68,2.05,0.0,99,8
1339,Bayonne,43.4945144,-1.4736657,1720904400,broken clouds,17.62,82,3.28,0.0,62,8
1340,Bayonne,43.4945144,-1.4736657,1720915200,broken clouds,16.81,82,2.88,0.0,81,8
1341,Bayonne,43.4945144,-1.4736657,1720926000,overcast clouds,16.18,85,1.93,0.0,96,8
1342,Bayonne,43.4945144,-1.4736657,1720936800,broken clouds,17.2,82,0.56,0.0,59,8
1343,Bayonne,43.4945144,-1.4736657,1720947600,few clouds,21.29,77,5.35,0.0,22,8
1344,Bayonne,43.4945144,-1.4736657,1720958400,scattered clouds,22.41,72,4.73,0.0,30,8
1345,Bayonne,43.4945144,-1.4736657,1720969200,broken clouds,22.07,70,2.13,0.0,78,8
1346,Bayonne,43.4945144,-1.4736657,1720980000,overcast clouds,20.56,77,1.77,0.0,89,8
1347,Bayonne,43.4945144,-1.4736657,1720990800,overcast clouds,18.83,83,0.44,0.0,98,8
1348,Bayonne,43.4945144,-1.4736657,1721001600,overcast clouds,17.69,84,0.95,0.0,98,8
1349,Bayonne,43.4945144,-1.4736657,1721012400,light rain,17.56,87,1.61,0.27,100,8
1350,Bayonne,43.4945144,-1.4736657,1721023200,light rain,18.71,90,2.35,0.21,97,8
1351,Bayonne,43.4945144,-1.4736657,1721034000,broken clouds,21.57,76,3.79,0.0,68,8
1352,Bayonne,43.4945144,-1.4736657,1721044800,broken clouds,22.26,74,5.33,0.0,65,8
1353,Bayonne,43.4945144,-1.4736657,1721055600,scattered clouds,22.2,68,4.56,0.0,43,8
1354,Bayonne,43.4945144,-1.4736657,1721066400,scattered clouds,20.8,70,2.77,0.0,29,8
1355,Bayonne,43.4945144,-1.4736657,1721077200,clear sky,17.57,82,1.02,0.0,0,8
1356,Bayonne,43.4945144,-1.4736657,1721088000,clear sky,16.31,88,1.59,0.0,0,8
1357,Bayonne,43.4945144,-1.4736657,1721098800,clear sky,15.75,90,1.79,0.0,0,8
1358,Bayonne,43.4945144,-1.4736657,1721109600,clear sky,16.87,87,1.89,0.0,4,8
1359,Bayonne,43.4945144,-1.4736657,1721120400,light rain,19.36,81,1.59,0.18,84,8
1360,La Rochelle,46.1591126,-1.1520434,1720699200,light rain,20.43,88,2.74,0.13,75,20
1361,La Rochelle,46.1591126,-1.1520434,1720710000,light rain,20.67,85,5.58,0.59,64,20
1362,La Rochelle,46.1591126,-1.1520434,1720720800,broken clouds,20.15,85,5.25,0.0,56,20
1363,La Rochelle,46.1591126,-1.1520434,1720731600,scattered clouds,18.65,91,3.74,0.0,27,20
1364,La Rochelle,46.1591126,-1.1520434,1720742400,few clouds,16.61,93,3.62,0.0,17,20
1365,La Rochelle,46.1591126,-1.1520434,1720753200,light rain,15.7,91,4.7,0.6,95,20
1366,La Rochelle,46.1591126,-1.1520434,1720764000,light rain,14.76,89,6.51,0.38,97,20
1367,La Rochelle,46.1591126,-1.1520434,1720774800,broken clouds,16.12,74,5.5,0.0,84,20
1368,La Rochelle,46.1591126,-1.1520434,1720785600,scattered clouds,17.53,69,8.57,0.0,44,20
1369,La Rochelle,46.1591126,-1.1520434,1720796400,clear sky,16.97,68,8.67,0.0,0,20
1370,La Rochelle,46.1591126,-1.1520434,1720807200,clear sky,16.28,66,6.74,0.0,0,20
1371,La Rochelle,46.1591126,-1.1520434,1720818000,scattered clouds,15.91,79,5.96,0.0,37,20
1372,La Rochelle,46.1591126,-1.1520434,1720828800,broken clouds,15.69,79,5.25,0.0,60,20
1373,La Rochelle,46.1591126,-1.1520434,1720839600,overcast clouds,15.88,76,3.66,0.0,98,20
1374,La Rochelle,46.1591126,-1.1520434,1720850400,light rain,16.21,76,2.97,0.14,98,20
1375,La Rochelle,46.1591126,-1.1520434,1720861200,overcast clouds,16.97,68,3.22,0.0,100,20
1376,La Rochelle,46.1591126,-1.1520434,1720872000,broken clouds,17.71,62,3.26,0.0,80,20
1377,La Rochelle,46.1591126,-1.1520434,1720882800,scattered clouds,17.9,60,3.39,0.0,36,20
1378,La Rochelle,46.1591126,-1.1520434,1720893600,scattered clouds,17.49,63,3.05,0.0,49,20
1379,La Rochelle,46.1591126,-1.1520434,1720904400,overcast clouds,16.36,73,2.8,0.0,100,20
1380,La Rochelle,46.1591126,-1.1520434,1720915200,overcast clouds,15.07,79,4.1,0.0,87,20
1381,La Rochelle,46.1591126,-1.1520434,1720926000,broken clouds,14.76,83,3.58,0.0,70,20
1382,La Rochelle,46.1591126,-1.1520434,1720936800,overcast clouds,15.55,74,3.01,0.0,85,20
1383,La Rochelle,46.1591126,-1.1520434,1720947600,overcast clouds,17.6,69,4.03,0.0,100,20
1384,La Rochelle,46.1591126,-1.1520434,1720958400,overcast clouds,20.89,57,2.88,0.0,89,20
1385,La Rochelle,46.1591126,-1.1520434,1720969200,scattered clouds,22.24,54,1.31,0.0,48,20
1386,La Rochelle,46.1591126,-1.1520434,1720980000,few clouds,22.1,59,3.34,0.0,24,20
1387,La Rochelle,46.1591126,-1.1520434,1720990800,scattered clouds,18.65,73,3.92,0.0,29,20
1388,La Rochelle,46.1591126,-1.1520434,1721001600,broken clouds,17.17,74,2.96,0.0,66,20
1389,La Rochelle,46.1591126,-1.1520434,1721012400,overcast clouds,17.59,79,3.01,0.0,99,20
1390,La Rochelle,46.1591126,-1.1520434,1721023200,light rain,17.63,91,5.22,1.11,99,20
1391,La Rochelle,46.1591126,-1.1520434,1721034000,light rain,18.75,86,4.71,0.19,89,20
1392,La Rochelle,46.1591126,-1.1520434,1721044800,broken clouds,19.22,77,4.35,0.0,84,20
1393,La Rochelle,46.1591126,-1.1520434,1721055600,overcast clouds,19.25,76,6.57,0.0,90,20
1394,La Rochelle,46.1591126,-1.1520434,1721066400,scattered clouds,19.27,79,6.01,0.0,44,20
1395,La Rochelle,46.1591126,-1.1520434,1721077200,clear sky,18.64,85,6.11,0.0,0,20
1396,La Rochelle,46.1591126,-1.1520434,1721088000,light rain,18.31,85,6.48,0.15,2,20
1397,La Rochelle,46.1591126,-1.1520434,1721098800,light rain,18.21,81,6.75,0.33,49,20
1398,La Rochelle,46.1591126,-1.1520434,1721109600,light rain,18.29,78,6.88,0.3,45,20
1399,La Rochelle,46.1591126,-1.1520434,1721120400,light rain,19.05,75,6.79,0.12,45,20
